srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,srx_design,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
SRR3536649,GSM2155548_r1,SRX1770376,FALSE,301629835,0,101,GSM2155548,GSM2155548: ARF_ecoli-ZmARF5_Zm_2; Zea mays; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM2155548,,,other,GENOMIC,OTHER
SRR2926170,GSM1925100_r1,SRX1412080,FALSE,5729130,0,100,GSM1925100,GSM1925100: AP2EREBP_tnt.ERF38_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925100,,,other,GENOMIC,OTHER
SRR2926169,GSM1925099_r1,SRX1412079,FALSE,5453055,0,100,GSM1925099,GSM1925099: AP2EREBP_tnt.ERF3_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925099,,,other,GENOMIC,OTHER
SRR2926168,GSM1925098_r1,SRX1412078,FALSE,5651914,0,100,GSM1925098,GSM1925098: AP2EREBP_tnt.ERF3_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925098,,,other,GENOMIC,OTHER
SRR2926167,GSM1925097_r1,SRX1412077,FALSE,1793191,0,100,GSM1925097,GSM1925097: AP2EREBP_tnt.ERF2_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925097,,,other,GENOMIC,OTHER
SRR2926166,GSM1925096_r1,SRX1412076,FALSE,3673000,0,100,GSM1925096,GSM1925096: AP2EREBP_tnt.ERF2_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925096,,,other,GENOMIC,OTHER
SRR2926165,GSM1925095_r1,SRX1412075,FALSE,6255518,0,100,GSM1925095,GSM1925095: AP2EREBP_tnt.ERF15_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925095,,,other,GENOMIC,OTHER
SRR2926164,GSM1925094_r1,SRX1412074,FALSE,6943394,0,100,GSM1925094,GSM1925094: AP2EREBP_tnt.ERF13_col_b; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925094,,,other,GENOMIC,OTHER
SRR2926163,GSM1925093_r1,SRX1412073,FALSE,3597603,0,100,GSM1925093,GSM1925093: AP2EREBP_tnt.ERF13_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925093,,,other,GENOMIC,OTHER
SRR2926162,GSM1925092_r1,SRX1412072,FALSE,2584028,0,100,GSM1925092,GSM1925092: AP2EREBP_tnt.ERF115_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925092,,,other,GENOMIC,OTHER
SRR2926161,GSM1925091_r1,SRX1412071,FALSE,5746051,0,100,GSM1925091,GSM1925091: AP2EREBP_tnt.ERF115_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925091,,,other,GENOMIC,OTHER
SRR2926160,GSM1925090_r1,SRX1412070,FALSE,13037350,0,100,GSM1925090,GSM1925090: AP2EREBP_tnt.ERF11_col_b; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925090,,,other,GENOMIC,OTHER
SRR2926159,GSM1925089_r1,SRX1412069,FALSE,4611294,0,100,GSM1925089,GSM1925089: AP2EREBP_tnt.ERF11_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925089,,,other,GENOMIC,OTHER
SRR2926158,GSM1925088_r1,SRX1412068,FALSE,4724245,0,100,GSM1925088,GSM1925088: AP2EREBP_tnt.ERF105_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925088,,,other,GENOMIC,OTHER
SRR2926157,GSM1925087_r1,SRX1412067,FALSE,3096037,0,130,GSM1925087,GSM1925087: AP2EREBP_tnt.ERF104_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925087,,,other,GENOMIC,OTHER
SRR2926156,GSM1925086_r1,SRX1412066,FALSE,5281619,0,100,GSM1925086,GSM1925086: AP2EREBP_tnt.ERF104_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925086,,,other,GENOMIC,OTHER
SRR2926155,GSM1925085_r1,SRX1412065,FALSE,3382001,0,130,GSM1925085,GSM1925085: AP2EREBP_tnt.ERF10_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925085,,,other,GENOMIC,OTHER
SRR2926154,GSM1925084_r1,SRX1412064,FALSE,4946763,0,100,GSM1925084,GSM1925084: AP2EREBP_tnt.ERF10_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925084,,,other,GENOMIC,OTHER
SRR2926153,GSM1925083_r1,SRX1412063,FALSE,1646414,0,100,GSM1925083,GSM1925083: AP2EREBP_tnt.ERF1_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925083,,,other,GENOMIC,OTHER
SRR2926152,GSM1925082_r1,SRX1412062,FALSE,8360890,0,100,GSM1925082,GSM1925082: AP2EREBP_tnt.ERF1_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925082,,,other,GENOMIC,OTHER
SRR2926151,GSM1925081_r1,SRX1412061,FALSE,4057171,0,100,GSM1925081,GSM1925081: AP2EREBP_tnt.DREB26_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925081,,,other,GENOMIC,OTHER
SRR2926150,GSM1925080_r1,SRX1412060,FALSE,7144443,0,100,GSM1925080,GSM1925080: AP2EREBP_tnt.DREB2_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925080,,,other,GENOMIC,OTHER
SRR2926149,GSM1925079_r1,SRX1412059,FALSE,4439315,0,100,GSM1925079,GSM1925079: AP2EREBP_tnt.DREB2_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925079,,,other,GENOMIC,OTHER
SRR2926148,GSM1925078_r1,SRX1412058,FALSE,1380710,0,100,GSM1925078,GSM1925078: AP2EREBP_tnt.DREB19_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925078,,,other,GENOMIC,OTHER
SRR2926147,GSM1925077_r1,SRX1412057,FALSE,6263313,0,100,GSM1925077,GSM1925077: AP2EREBP_tnt.DREB19_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925077,,,other,GENOMIC,OTHER
SRR2926146,GSM1925076_r1,SRX1412056,FALSE,1302867,0,100,GSM1925076,GSM1925076: AP2EREBP_tnt.DEAR5_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925076,,,other,GENOMIC,OTHER
SRR2926145,GSM1925075_r1,SRX1412055,FALSE,2808623,0,100,GSM1925075,GSM1925075: AP2EREBP_tnt.DEAR5_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925075,,,other,GENOMIC,OTHER
SRR2926144,GSM1925074_r1,SRX1412054,FALSE,726260,0,130,GSM1925074,GSM1925074: AP2EREBP_tnt.DEAR3_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925074,,,other,GENOMIC,OTHER
SRR2926143,GSM1925073_r1,SRX1412053,FALSE,7541191,0,100,GSM1925073,GSM1925073: AP2EREBP_tnt.DEAR3_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925073,,,other,GENOMIC,OTHER
SRR2926142,GSM1925072_r1,SRX1412052,FALSE,10258800,0,100,GSM1925072,GSM1925072: AP2EREBP_tnt.DEAR2_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925072,,,other,GENOMIC,OTHER
SRR2926141,GSM1925071_r1,SRX1412051,FALSE,6180492,0,100,GSM1925071,GSM1925071: AP2EREBP_tnt.DEAR2_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925071,,,other,GENOMIC,OTHER
SRR2926140,GSM1925070_r1,SRX1412050,FALSE,512600,0,100,GSM1925070,GSM1925070: AP2EREBP_tnt.DDF2_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925070,,,other,GENOMIC,OTHER
SRR2926139,GSM1925069_r1,SRX1412049,FALSE,932439,0,100,GSM1925069,GSM1925069: AP2EREBP_tnt.DDF1_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925069,,,other,GENOMIC,OTHER
SRR2926138,GSM1925068_r1,SRX1412048,FALSE,782462,0,100,GSM1925068,GSM1925068: AP2EREBP_tnt.DDF1_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925068,,,other,GENOMIC,OTHER
SRR2926137,GSM1925067_r1,SRX1412047,FALSE,2639584,0,130,GSM1925067,GSM1925067: AP2EREBP_tnt.CRF4_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925067,,,other,GENOMIC,OTHER
SRR2926136,GSM1925066_r1,SRX1412046,FALSE,6149471,0,100,GSM1925066,GSM1925066: AP2EREBP_tnt.CRF4_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925066,,,other,GENOMIC,OTHER
SRR2926135,GSM1925065_r1,SRX1412045,FALSE,7908998,0,100,GSM1925065,GSM1925065: AP2EREBP_tnt.CRF10_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925065,,,other,GENOMIC,OTHER
SRR2926134,GSM1925064_r1,SRX1412044,FALSE,1610203,0,133,GSM1925064,GSM1925064: AP2EREBP_tnt.CRF10_col100_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925064,,,other,GENOMIC,OTHER
SRR2926133,GSM1925063_r1,SRX1412043,FALSE,3326893,0,100,GSM1925063,GSM1925063: AP2EREBP_tnt.CEJ1_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925063,,,other,GENOMIC,OTHER
SRR2926132,GSM1925062_r1,SRX1412042,FALSE,6357956,0,100,GSM1925062,GSM1925062: AP2EREBP_tnt.CEJ1_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925062,,,other,GENOMIC,OTHER
SRR2926131,GSM1925061_r1,SRX1412041,FALSE,3690998,0,100,GSM1925061,GSM1925061: AP2EREBP_tnt.CBF4_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925061,,,other,GENOMIC,OTHER
SRR2926130,GSM1925060_r1,SRX1412040,FALSE,9301924,0,100,GSM1925060,GSM1925060: AP2EREBP_tnt.CBF4_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925060,,,other,GENOMIC,OTHER
SRR2926129,GSM1925059_r1,SRX1412039,FALSE,8332583,0,100,GSM1925059,GSM1925059: AP2EREBP_tnt.CBF3_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925059,,,other,GENOMIC,OTHER
SRR2926128,GSM1925058_r1,SRX1412038,FALSE,2974139,0,100,GSM1925058,GSM1925058: AP2EREBP_tnt.CBF3_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925058,,,other,GENOMIC,OTHER
SRR2926127,GSM1925057_r1,SRX1412037,FALSE,696705,0,100,GSM1925057,GSM1925057: AP2EREBP_tnt.CBF2_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925057,,,other,GENOMIC,OTHER
SRR2926126,GSM1925056_r1,SRX1412036,FALSE,11328383,0,100,GSM1925056,GSM1925056: AP2EREBP_tnt.CBF2_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925056,,,other,GENOMIC,OTHER
SRR2926125,GSM1925055_r1,SRX1412035,FALSE,7841016,0,100,GSM1925055,GSM1925055: AP2EREBP_tnt.CBF1_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925055,,,other,GENOMIC,OTHER
SRR2926124,GSM1925054_r1,SRX1412034,FALSE,3453245,0,100,GSM1925054,GSM1925054: AP2EREBP_tnt.CBF1_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925054,,,other,GENOMIC,OTHER
SRR2926123,GSM1925053_r1,SRX1412033,FALSE,1420889,0,130,GSM1925053,GSM1925053: AP2EREBP_tnt.At5g67000_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925053,,,other,GENOMIC,OTHER
SRR2926122,GSM1925052_r1,SRX1412032,FALSE,3611940,0,130,GSM1925052,GSM1925052: AP2EREBP_tnt.At5g65130_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925052,,,other,GENOMIC,OTHER
SRR2926121,GSM1925051_r1,SRX1412031,FALSE,7223313,0,100,GSM1925051,GSM1925051: AP2EREBP_tnt.At5g65130_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925051,,,other,GENOMIC,OTHER
SRR2926120,GSM1925050_r1,SRX1412030,FALSE,1819305,0,130,GSM1925050,GSM1925050: AP2EREBP_tnt.At5g18450_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925050,,,other,GENOMIC,OTHER
SRR2926119,GSM1925049_r1,SRX1412029,FALSE,5928391,0,100,GSM1925049,GSM1925049: AP2EREBP_tnt.At4g32800_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925049,,,other,GENOMIC,OTHER
SRR2926118,GSM1925048_r1,SRX1412028,FALSE,7859949,0,100,GSM1925048,GSM1925048: AP2EREBP_tnt.At4g31060_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925048,,,other,GENOMIC,OTHER
SRR2926117,GSM1925047_r1,SRX1412027,FALSE,3113403,0,100,GSM1925047,GSM1925047: AP2EREBP_tnt.At4g31060_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925047,,,other,GENOMIC,OTHER
SRR2926116,GSM1925046_r1,SRX1412026,FALSE,1265373,0,100,GSM1925046,GSM1925046: AP2EREBP_tnt.At4g28140_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925046,,,other,GENOMIC,OTHER
SRR2926115,GSM1925045_r1,SRX1412025,FALSE,6834051,0,100,GSM1925045,GSM1925045: AP2EREBP_tnt.At4g28140_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925045,,,other,GENOMIC,OTHER
SRR2926114,GSM1925044_r1,SRX1412024,FALSE,4606145,0,130,GSM1925044,GSM1925044: AP2EREBP_tnt.At4g16750_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925044,,,other,GENOMIC,OTHER
SRR2926113,GSM1925043_r1,SRX1412023,FALSE,6821795,0,100,GSM1925043,GSM1925043: AP2EREBP_tnt.At4g16750_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925043,,,other,GENOMIC,OTHER
SRR2926112,GSM1925042_r1,SRX1412022,FALSE,16065495,0,100,GSM1925042,GSM1925042: AP2EREBP_tnt.At2g44940_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925042,,,other,GENOMIC,OTHER
SRR2926111,GSM1925041_r1,SRX1412021,FALSE,6713363,0,100,GSM1925041,GSM1925041: AP2EREBP_tnt.At2g44940_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925041,,,other,GENOMIC,OTHER
SRR2926110,GSM1925040_r1,SRX1412020,FALSE,3643921,0,100,GSM1925040,GSM1925040: AP2EREBP_tnt.At2g33710_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925040,,,other,GENOMIC,OTHER
SRR2926109,GSM1925039_r1,SRX1412019,FALSE,7583780,0,130,GSM1925039,GSM1925039: AP2EREBP_tnt.At1g77640_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925039,,,other,GENOMIC,OTHER
SRR2926108,GSM1925038_r1,SRX1412018,FALSE,1808784,0,100,GSM1925038,GSM1925038: AP2EREBP_tnt.At1g75490_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925038,,,other,GENOMIC,OTHER
SRR2926107,GSM1925037_r1,SRX1412017,FALSE,8132253,0,100,GSM1925037,GSM1925037: AP2EREBP_tnt.At1g75490_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925037,,,other,GENOMIC,OTHER
SRR2926106,GSM1925036_r1,SRX1412016,FALSE,968843,0,100,GSM1925036,GSM1925036: AP2EREBP_tnt.At1g36060_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925036,,,other,GENOMIC,OTHER
SRR2926105,GSM1925035_r1,SRX1412015,FALSE,5052351,0,100,GSM1925035,GSM1925035: AP2EREBP_tnt.At1g36060_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925035,,,other,GENOMIC,OTHER
SRR2926104,GSM1925034_r1,SRX1412014,FALSE,5953562,0,100,GSM1925034,GSM1925034: AP2EREBP_tnt.At1g22810_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925034,,,other,GENOMIC,OTHER
SRR2926103,GSM1925033_r1,SRX1412013,FALSE,8258696,0,100,GSM1925033,GSM1925033: AP2EREBP_tnt.At1g19210_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925033,,,other,GENOMIC,OTHER
SRR2926102,GSM1925032_r1,SRX1412012,FALSE,3628476,0,100,GSM1925032,GSM1925032: AP2EREBP_tnt.At1g19210_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925032,,,other,GENOMIC,OTHER
SRR2926101,GSM1925031_r1,SRX1412011,FALSE,1445367,0,100,GSM1925031,GSM1925031: AP2EREBP_tnt.AT4G18450_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925031,,,other,GENOMIC,OTHER
SRR2926100,GSM1925030_r1,SRX1412010,FALSE,3539088,0,130,GSM1925030,GSM1925030: AP2EREBP_tnt.AT3G60490_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925030,,,other,GENOMIC,OTHER
SRR2926099,GSM1925029_r1,SRX1412009,FALSE,11154014,0,100,GSM1925029,GSM1925029: AP2EREBP_tnt.AT3G60490_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925029,,,other,GENOMIC,OTHER
SRR2926098,GSM1925028_r1,SRX1412008,FALSE,4519922,0,130,GSM1925028,GSM1925028: AP2EREBP_tnt.AT3G57600_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925028,,,other,GENOMIC,OTHER
SRR2926097,GSM1925027_r1,SRX1412007,FALSE,7733868,0,100,GSM1925027,GSM1925027: AP2EREBP_tnt.AT3G16280_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925027,,,other,GENOMIC,OTHER
SRR2926096,GSM1925026_r1,SRX1412006,FALSE,10499303,0,100,GSM1925026,GSM1925026: AP2EREBP_tnt.AT3G16280_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925026,,,other,GENOMIC,OTHER
SRR2926095,GSM1925025_r1,SRX1412005,FALSE,3171269,0,100,GSM1925025,GSM1925025: AP2EREBP_tnt.AT1G77200_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925025,,,other,GENOMIC,OTHER
SRR2926094,GSM1925024_r1,SRX1412004,FALSE,8478427,0,100,GSM1925024,GSM1925024: AP2EREBP_tnt.AT1G77200_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925024,,,other,GENOMIC,OTHER
SRR2926093,GSM1925023_r1,SRX1412003,FALSE,7656548,0,130,GSM1925023,GSM1925023: AP2EREBP_tnt.AT1G71450_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925023,,,other,GENOMIC,OTHER
SRR2926092,GSM1925022_r1,SRX1412002,FALSE,10166488,0,100,GSM1925022,GSM1925022: AP2EREBP_tnt.AT1G71450_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925022,,,other,GENOMIC,OTHER
SRR2926091,GSM1925021_r1,SRX1412001,FALSE,2989550,0,100,GSM1925021,GSM1925021: AP2EREBP_tnt.AT1G44830_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925021,,,other,GENOMIC,OTHER
SRR2926090,GSM1925020_r1,SRX1412000,FALSE,1522712,0,100,GSM1925020,GSM1925020: AP2EREBP_tnt.AT1G28160_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925020,,,other,GENOMIC,OTHER
SRR2926089,GSM1925019_r1,SRX1411999,FALSE,10403294,0,100,GSM1925019,GSM1925019: AP2EREBP_tnt.AT1G28160_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925019,,,other,GENOMIC,OTHER
SRR2926088,GSM1925018_r1,SRX1411998,FALSE,3655696,0,100,GSM1925018,GSM1925018: AP2EREBP_tnt.AT1G12630_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925018,,,other,GENOMIC,OTHER
SRR2926087,GSM1925017_r1,SRX1411997,FALSE,11188051,0,100,GSM1925017,GSM1925017: AP2EREBP_tnt.AT1G12630_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925017,,,other,GENOMIC,OTHER
SRR2926086,GSM1925016_r1,SRX1411996,FALSE,773126,0,100,GSM1925016,GSM1925016: AP2EREBP_tnt.AT1G01250_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925016,,,other,GENOMIC,OTHER
SRR2926085,GSM1925015_r1,SRX1411995,FALSE,6215552,0,100,GSM1925015,GSM1925015: AP2EREBP_tnt.AT1G01250_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925015,,,other,GENOMIC,OTHER
SRR2926084,GSM1925014_r1,SRX1411994,FALSE,5213106,0,100,GSM1925014,GSM1925014: AP2EREBP_tnt.AIL7_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925014,,,other,GENOMIC,OTHER
SRR2926083,GSM1925013_r1,SRX1411993,FALSE,7118693,0,100,GSM1925013,GSM1925013: AP2EREBP_tnt.AIL7_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925013,,,other,GENOMIC,OTHER
SRR2926082,GSM1925012_r1,SRX1411992,FALSE,3289840,0,100,GSM1925012,GSM1925012: AP2EREBP_tnt.ABR1_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925012,,,other,GENOMIC,OTHER
SRR2926081,GSM1925011_r1,SRX1411991,FALSE,7594971,0,100,GSM1925011,GSM1925011: AP2EREBP_tnt.ABR1_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925011,,,other,GENOMIC,OTHER
SRR2926080,GSM1925010_r1,SRX1411990,FALSE,8523752,0,100,GSM1925010,GSM1925010: ABI3VP1_tnt.VRN1_col_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925010,,,other,GENOMIC,OTHER
SRR2926079,GSM1925009_r1,SRX1411989,FALSE,1378347,0,100,GSM1925009,GSM1925009: ABI3VP1_tnt.VRN1_colamp_a; Arabidopsis thaliana; OTHER,,A Comprehensive Atlas of Arabidopsis Regulatory DNA [DAP-seq],GSM1925009,,,other,GENOMIC,OTHER
