srr,srr_alias,srx,paired,spots,spots_with_mate,avgLength,srx_alias,srx_title,srx_design,study_title,sample_alias,lib_layout,lib_name,lib_selection,lib_source,lib_strategy
ERR3791468,E-MTAB-8633:CML52_V18_ear_MN10072_R,ERX3793572,TRUE,24753525,24753525,151,E-MTAB-8633:MN10072_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448031,,MN10072_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791467,E-MTAB-8633:CML52_V18_ear_MN10071_R,ERX3793571,TRUE,28174672,28174672,151,E-MTAB-8633:MN10071_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448030,,MN10071_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791466,E-MTAB-8633:CML333_V18_ear_MN09072_R,ERX3793570,TRUE,40680246,40680246,151,E-MTAB-8633:MN09072_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448029,,MN09072_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791465,E-MTAB-8633:CML333_V18_ear_MN09071_R,ERX3793569,TRUE,21720433,21720433,151,E-MTAB-8633:MN09071_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448028,,MN09071_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791464,E-MTAB-8633:CML322_V18_ear_MN08072_R,ERX3793568,TRUE,29524081,29524081,151,E-MTAB-8633:MN08072_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448027,,MN08072_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791463,E-MTAB-8633:CML322_V18_ear_MN08071_R,ERX3793567,TRUE,33660308,33660308,151,E-MTAB-8633:MN08071_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448026,,MN08071_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791462,E-MTAB-8633:CML247_V18_ear_MN07072_R,ERX3793566,TRUE,28529953,28529953,151,E-MTAB-8633:MN07072_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448025,,MN07072_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791461,E-MTAB-8633:CML247_V18_ear_MN07071_R,ERX3793565,TRUE,20391144,20391144,151,E-MTAB-8633:MN07071_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448024,,MN07071_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791460,E-MTAB-8633:CML228_V18_ear_MN06072_R,ERX3793564,TRUE,33140849,33140849,151,E-MTAB-8633:MN06072_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448023,,MN06072_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791459,E-MTAB-8633:CML228_V18_ear_MN06071_R,ERX3793563,TRUE,31287903,31287903,151,E-MTAB-8633:MN06071_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448022,,MN06071_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791458,E-MTAB-8633:CML277_V18_ear_MN05072_R,ERX3793562,TRUE,20602406,20602406,151,E-MTAB-8633:MN05072_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448021,,MN05072_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791457,E-MTAB-8633:CML277_V18_ear_MN05071_R,ERX3793561,TRUE,24654025,24654025,151,E-MTAB-8633:MN05071_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448020,,MN05071_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791456,E-MTAB-8633:CML103_V18_ear_MN04072_R,ERX3793560,TRUE,57119100,57119100,151,E-MTAB-8633:MN04072_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448019,,MN04072_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791455,E-MTAB-8633:CML103_V18_ear_MN04071_R,ERX3793559,TRUE,24624704,24624704,151,E-MTAB-8633:MN04071_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448018,,MN04071_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791454,E-MTAB-8633:B97_V18_ear_MN03072_R,ERX3793558,TRUE,28819355,28819355,151,E-MTAB-8633:MN03072_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448017,,MN03072_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791453,E-MTAB-8633:B97_V18_ear_MN03071_R,ERX3793557,TRUE,26332223,26332223,151,E-MTAB-8633:MN03071_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448016,,MN03071_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791452,E-MTAB-8633:Tzi8_R1_anther_MN27082_R,ERX3793556,TRUE,27675942,27675942,151,E-MTAB-8633:MN27082_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448015,,MN27082_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791451,E-MTAB-8633:Tzi8_R1_anther_MN27081_R,ERX3793555,TRUE,27691078,27691078,151,E-MTAB-8633:MN27081_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448014,,MN27081_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791450,E-MTAB-8633:Tx303_R1_anther_MN26082_R,ERX3793554,TRUE,20093475,20093475,151,E-MTAB-8633:MN26082_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448013,,MN26082_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791449,E-MTAB-8633:Tx303_R1_anther_MN26081_R,ERX3793553,TRUE,19776194,19776194,151,E-MTAB-8633:MN26081_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448012,,MN26081_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791448,E-MTAB-8633:P39_R1_anther_MN25082_R,ERX3793552,TRUE,28245542,28245542,151,E-MTAB-8633:MN25082_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448011,,MN25082_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791447,E-MTAB-8633:P39_R1_anther_MN25081_R,ERX3793551,TRUE,22571319,22571319,151,E-MTAB-8633:MN25081_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448010,,MN25081_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791446,E-MTAB-8633:Oh7b_R1_anther_MN24082_R,ERX3793550,TRUE,21591707,21591707,151,E-MTAB-8633:MN24082_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448009,,MN24082_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791445,E-MTAB-8633:Oh7b_R1_anther_MN24081_R,ERX3793549,TRUE,8908083,8908083,151,E-MTAB-8633:MN24081_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448008,,MN24081_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791444,E-MTAB-8633:Oh43_R1_anther_MN23082_R,ERX3793548,TRUE,30355734,30355734,151,E-MTAB-8633:MN23082_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448007,,MN23082_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791443,E-MTAB-8633:Oh43_R1_anther_MN23081_R,ERX3793547,TRUE,43273253,43273253,151,E-MTAB-8633:MN23081_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448006,,MN23081_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791442,E-MTAB-8633:NC358_R1_anther_MN22082_R,ERX3793546,TRUE,16061615,16061615,151,E-MTAB-8633:MN22082_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448005,,MN22082_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791441,E-MTAB-8633:NC358_R1_anther_MN22081_R,ERX3793545,TRUE,19825786,19825786,151,E-MTAB-8633:MN22081_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448004,,MN22081_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791440,E-MTAB-8633:NC350_R1_anther_MN21082_R,ERX3793544,TRUE,20694828,20694828,151,E-MTAB-8633:MN21082_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448003,,MN21082_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791439,E-MTAB-8633:NC350_R1_anther_MN21081_R,ERX3793543,TRUE,18894512,18894512,151,E-MTAB-8633:MN21081_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448002,,MN21081_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791438,E-MTAB-8633:Ms71_R1_anther_MN20082_R,ERX3793542,TRUE,18953099,18953099,151,E-MTAB-8633:MN20082_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448001,,MN20082_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
ERR3791437,E-MTAB-8633:Ms71_R1_anther_MN20081_R,ERX3793541,TRUE,16402218,16402218,151,E-MTAB-8633:MN20081_p,NextSeq 550 paired end sequencing; RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,RNA-seq samples of ten tissues for each of the 25 genomes of the Nested Associated Mapping (NAM) maize sequencing project,SAMEA6448000,,MN20081_p,PolyA,TRANSCRIPTOMIC,RNA-Seq
